transaction_amount,device_type,browser,payment_method,country,num_items,time_on_site_sec,is_first_purchase,referral,hour_of_day,account_age_days,Fraud
529.15,Tablet,Chrome,Card,BR,1,158.0,No,Search,4,660,1
4.48,Mobile,Chrome,PayPal,CN,2,89.0,No,Search,13,1726,0
134.3,Desktop,Other,Card,Other,1,41.0,Yes,Search,23,812,0
-0.1099999999999994,Mobile,Safari,PayPal,US,6,321.0,No,Search,0,1710,0
39.91,Mobile,Chrome,Card,DE,5,426.0,No,Direct,5,1426,0
53.93,Mobile,Chrome,Card,Other,5,220.0,No,Ads,4,1220,0
16.09,Desktop,Chrome,PayPal,US,2,673.0,No,Direct,22,1113,0
7.32,Desktop,Chrome,Card,BR,6,166.0,No,Search,11,686,0
393.78,Mobile,Safari,Card,US,3,87.0,Yes,Search,4,580,1
19.15,Mobile,Safari,Card,CN,7,142.0,Yes,Direct,4,1412,0
47.33,Desktop,Chrome,COD,FR,4,190.0,No,Search,5,1821,0
66.07,Mobile,Edge,Card,DE,2,124.0,No,Direct,17,1099,0
27.72,Desktop,Other,PayPal,US,1,109.0,No,Direct,15,1291,0
100.3,Mobile,Chrome,PayPal,US,2,55.0,No,Search,17,1403,0
144.49,Tablet,Chrome,PayPal,CN,3,176.0,Yes,Direct,21,1095,0
355.12,Desktop,Chrome,Card,FR,3,259.0,No,Direct,20,1562,0
65.92,Desktop,Chrome,PayPal,IN,4,172.0,No,Search,12,793,0
134.7,Mobile,Safari,Card,CN,4,101.0,No,Search,5,1515,0
9.68,Desktop,Firefox,Card,IN,5,316.0,No,Direct,16,497,0
102.47,Mobile,Firefox,PayPal,IN,5,39.0,Yes,Direct,15,1201,0
37.0,Mobile,Firefox,BankTransfer,US,7,232.0,Yes,Direct,14,1475,0
97.39,Mobile,Edge,PayPal,UK,6,138.0,No,Direct,7,1282,0
77.83,Mobile,Safari,Card,BR,2,40.0,No,Direct,6,304,0
288.3,Mobile,Chrome,COD,CN,3,42.0,No,Direct,3,830,0
64.06,Desktop,Chrome,Card,US,5,56.0,No,Search,15,1717,0
275.28,Desktop,Chrome,PayPal,IN,3,121.0,No,Direct,2,1092,1
219.58,Mobile,Edge,Card,UK,6,63.0,No,Ads,4,723,0
105.61,Desktop,Safari,PayPal,US,2,176.0,Yes,Search,20,880,0
40.31,Desktop,Chrome,PayPal,UK,6,122.0,No,Direct,3,1439,0
20.19,Desktop,Chrome,Card,DE,4,31.0,Yes,Direct,17,230,0
28.85,Desktop,Chrome,Card,Other,4,140.0,Yes,Search,1,1120,0
13.35,Desktop,Safari,PayPal,IN,4,123.0,Yes,Direct,2,882,0
86.25,Mobile,Chrome,Card,DE,2,196.0,No,Search,17,1393,0
29.270000000000003,Desktop,Chrome,Card,BR,3,485.0,No,Search,9,810,0
109.43,Mobile,Safari,PayPal,CN,7,100.0,No,Search,10,826,0
70.99,Tablet,Chrome,Card,US,6,33.0,Yes,Direct,16,1020,0
68.99,Mobile,Chrome,PayPal,FR,2,70.0,No,Search,17,475,0
136.73,Mobile,Chrome,PayPal,Other,3,34.0,Yes,Direct,23,861,0
24.66,Mobile,Safari,PayPal,US,6,343.0,Yes,Search,20,1218,0
48.42,Mobile,Chrome,Card,Other,6,343.0,No,Search,8,806,0
5.5600000000000005,Mobile,Edge,Card,US,7,93.0,No,Search,12,223,0
33.25,Desktop,Chrome,Card,US,1,204.0,No,Search,4,1335,0
46.5,Desktop,Firefox,Card,US,3,117.0,No,Ads,23,996,0
366.55,Desktop,Chrome,Card,BR,6,0.0,Yes,Search,13,164,1
46.93,Desktop,Chrome,Card,US,6,30.0,Yes,Search,19,1238,0
0.5199999999999996,Mobile,Firefox,Card,US,2,159.0,No,Search,1,1661,0
2.4499999999999997,Desktop,Chrome,Card,US,7,49.0,Yes,Social,7,102,0
34.16,Mobile,Safari,Card,US,3,27.0,Yes,Direct,10,371,0
87.01,Mobile,Edge,Card,UK,6,44.0,No,Social,11,1129,0
38.94,Desktop,Chrome,PayPal,IN,7,65.0,No,Search,2,830,0
48.62,Mobile,Edge,Card,IN,6,179.0,Yes,Search,3,97,0
526.49,Desktop,Safari,Card,UK,7,12.0,Yes,Social,12,985,1
49.7,Desktop,Chrome,PayPal,US,4,227.0,Yes,Ads,11,532,0
8.75,Desktop,Edge,PayPal,UK,3,169.0,Yes,Search,11,1524,0
71.88,Mobile,Other,Card,US,4,87.0,Yes,Search,15,508,0
17.06,Mobile,Chrome,COD,US,6,140.0,Yes,Search,9,35,0
240.95,Desktop,Chrome,BankTransfer,BR,1,84.0,No,Direct,10,1144,0
256.3,Mobile,Other,Card,US,7,209.0,No,Ads,19,1214,0
34.28,Desktop,Chrome,BankTransfer,Other,4,169.0,No,Search,15,399,0
10.06,Mobile,Firefox,Card,UK,2,33.0,No,Search,9,344,0
71.24,Mobile,Chrome,PayPal,UK,4,118.0,Yes,Search,5,1653,0
53.82,Desktop,Chrome,BankTransfer,US,7,68.0,No,Direct,12,972,0
4.050000000000001,Desktop,Firefox,Card,DE,7,276.0,No,Direct,4,47,0
91.04,Desktop,Other,Card,US,3,289.0,Yes,Ads,11,1068,0
81.21,Desktop,Chrome,Card,Other,1,91.0,No,Direct,5,741,0
74.49,Mobile,Edge,BankTransfer,FR,1,225.0,No,Search,15,189,0
54.010000000000005,Mobile,Chrome,Card,UK,6,325.0,Yes,Direct,21,1059,0
56.8,Mobile,Other,PayPal,US,6,150.0,No,Search,3,893,0
177.97,Mobile,Edge,Card,FR,4,279.0,No,Search,1,130,0
12.12,Mobile,Chrome,BankTransfer,CN,5,25.0,No,Search,0,1453,0
122.46,Desktop,Firefox,PayPal,FR,3,370.0,Yes,Direct,21,640,0
53.84,Desktop,Safari,Card,FR,4,65.0,No,Search,16,1066,0
40.01,Tablet,Chrome,Card,US,4,381.0,No,Ads,14,176,0
25.91,Mobile,Safari,Card,UK,5,51.0,Yes,Direct,5,950,0
134.92,Tablet,Edge,PayPal,DE,6,302.0,Yes,Search,20,118,0
35.56,Desktop,Other,Card,US,1,246.0,No,Direct,6,699,0
82.62,Mobile,Safari,Card,IN,1,32.0,Yes,Direct,21,375,1
112.11,Mobile,Firefox,PayPal,Other,3,357.0,Yes,Social,1,296,0
134.06,Desktop,Other,COD,CN,6,98.0,No,Direct,17,247,0
911.02,Tablet,Chrome,COD,CN,5,41.0,No,Search,15,592,1
27.01,Tablet,Safari,PayPal,FR,2,342.0,Yes,Search,19,801,0
39.77,Desktop,Safari,Card,CN,1,170.0,No,Search,17,21,0
89.29,Desktop,Chrome,Card,BR,6,118.0,Yes,Search,0,1366,0
139.8,Desktop,Safari,PayPal,US,7,149.0,No,Direct,20,817,0
31.85,Mobile,Edge,Card,US,3,86.0,No,Direct,23,841,0
12.44,Desktop,Safari,Card,US,6,90.0,Yes,Search,14,1787,0
10.12,Mobile,Chrome,BankTransfer,BR,5,112.0,Yes,Direct,7,324,0
5.460000000000001,Mobile,Chrome,COD,IN,4,151.0,Yes,Search,1,796,0
1160.05,Mobile,Chrome,Card,US,6,104.0,Yes,Direct,15,449,1
3.1099999999999994,Desktop,Chrome,PayPal,IN,4,114.0,No,Ads,3,890,0
32.2,Mobile,Firefox,PayPal,Other,3,102.0,Yes,Social,3,1371,0
48.79,Desktop,Chrome,Card,Other,5,26.0,Yes,Direct,12,496,0
53.71,Mobile,Chrome,BankTransfer,DE,1,421.0,Yes,Ads,4,1398,0
37.33,Desktop,Chrome,Card,FR,4,187.0,No,Search,2,25,0
-1.0299999999999994,Mobile,Firefox,Card,US,7,163.0,Yes,Search,6,1208,0
31.72,Mobile,Chrome,PayPal,US,2,144.0,Yes,Social,3,516,0
53.4,Mobile,Chrome,BankTransfer,CN,4,87.0,No,Social,11,607,0
14.11,Desktop,Chrome,Card,UK,7,52.0,No,Direct,5,1358,0
65.07,Desktop,Chrome,Card,FR,3,59.0,No,Ads,1,947,0
81.62,Desktop,Other,Card,CN,4,141.0,No,Search,1,582,0
75.58,Mobile,Chrome,Card,Other,4,123.0,No,Ads,10,146,0
107.24,Tablet,Chrome,Card,US,6,134.0,Yes,Direct,12,1697,0
24.31,Tablet,Safari,PayPal,UK,1,294.0,No,Search,22,1252,0
44.57,Desktop,Other,Card,FR,7,39.0,No,Search,23,1517,0
142.32,Desktop,Chrome,PayPal,CN,1,41.0,No,Search,16,1515,0
27.67,Desktop,Chrome,PayPal,US,2,79.0,No,Direct,3,1174,0
110.34,Mobile,Edge,PayPal,US,4,171.0,No,Direct,17,176,0
134.8,Desktop,Chrome,PayPal,Other,7,179.0,No,Search,17,597,0
24.24,Desktop,Firefox,Card,US,3,41.0,No,Search,7,1283,0
0.3699999999999992,Desktop,Chrome,COD,IN,2,64.0,No,Search,6,878,0
209.13,Desktop,Safari,PayPal,UK,7,154.0,Yes,Search,0,1712,0
51.9,Mobile,Firefox,Card,DE,4,168.0,No,Search,3,761,0
44.29,Desktop,Chrome,Card,US,7,245.0,No,Search,17,352,0
52.02,Mobile,Safari,Card,UK,4,71.0,Yes,Ads,20,1766,0
10.19,Desktop,Chrome,Card,DE,3,408.0,Yes,Direct,5,438,0
80.21,Desktop,Safari,PayPal,US,6,125.0,Yes,Search,16,1714,0
138.18,Desktop,Edge,Card,IN,7,120.0,Yes,Social,20,1591,0
29.91,Desktop,Edge,PayPal,FR,6,113.0,No,Direct,7,1133,0
17.73,Desktop,Chrome,Card,IN,4,634.0,Yes,Social,18,122,0
105.63,Mobile,Safari,Card,US,4,436.0,Yes,Social,10,331,0
-4.01,Desktop,Edge,Card,US,6,100.0,Yes,Search,3,1070,0
11.06,Mobile,Safari,PayPal,US,6,194.0,Yes,Direct,12,1705,0
7.98,Desktop,Firefox,Card,UK,1,114.0,No,Direct,15,848,0
26.18,Desktop,Safari,Card,DE,7,205.0,Yes,Search,19,1736,0
32.38,Mobile,Chrome,COD,IN,2,190.0,No,Search,0,601,0
27.22,Mobile,Edge,COD,CN,4,138.0,Yes,Direct,0,1067,0
11.87,Mobile,Chrome,Card,CN,3,310.0,No,Search,21,269,0
123.08,Desktop,Firefox,Card,IN,1,34.0,Yes,Search,4,1416,0
80.63,Desktop,Other,Card,US,5,122.0,Yes,Search,9,987,0
13.78,Desktop,Firefox,Card,US,5,81.0,No,Direct,17,1039,0
93.44,Desktop,Chrome,Card,US,3,111.0,No,Social,14,526,0
123.27,Mobile,Firefox,PayPal,US,3,191.0,No,Search,21,747,0
3.73,Mobile,Chrome,Card,UK,5,212.0,Yes,Search,5,1285,0
120.11,Mobile,Safari,Card,US,7,63.0,No,Search,14,537,0
101.53,Desktop,Chrome,PayPal,UK,2,61.0,Yes,Search,6,1323,1
64.01,Mobile,Chrome,Card,UK,7,175.0,No,Direct,21,764,0
31.99,Mobile,Safari,Card,FR,7,29.0,Yes,Direct,18,567,0
113.0,Tablet,Firefox,Card,US,3,48.0,No,Search,8,324,0
-1.9800000000000004,Mobile,Chrome,Card,FR,6,211.0,No,Direct,9,1308,0
289.73,Mobile,Chrome,Card,Other,2,88.0,No,Ads,3,1579,0
787.48,Desktop,Firefox,Card,US,5,72.0,Yes,Search,7,451,1
51.92,Mobile,Chrome,Card,Other,5,356.0,No,Direct,21,1633,0
100.25,Desktop,Safari,Card,UK,5,241.0,No,Search,14,782,0
2.0,Mobile,Chrome,PayPal,Other,6,33.0,No,Social,17,951,0
377.25,Mobile,Chrome,Card,US,3,159.0,Yes,Social,15,1796,1
260.11,Desktop,Chrome,Card,DE,2,136.0,Yes,Direct,0,927,0
34.01,Desktop,Chrome,PayPal,IN,1,192.0,Yes,Social,20,1647,0
86.53,Tablet,Edge,Card,Other,4,87.0,Yes,Direct,12,6,1
62.6,Mobile,Safari,Card,US,6,192.0,Yes,Search,20,1125,0
46.83,Mobile,Chrome,PayPal,UK,1,162.0,No,Direct,9,1789,0
76.99,Mobile,Other,Card,US,1,798.0,No,Search,4,1393,0
44.5,Tablet,Chrome,Card,US,7,71.0,No,Search,11,1642,0
107.26,Desktop,Chrome,PayPal,IN,3,257.0,Yes,Direct,9,247,0
76.6,Desktop,Chrome,Card,UK,6,43.0,No,Search,21,935,0
122.68,Mobile,Chrome,Card,BR,4,106.0,Yes,Direct,1,840,0
180.98,Desktop,Chrome,Card,DE,2,57.0,No,Search,20,165,0
121.99,Tablet,Chrome,COD,UK,5,102.0,Yes,Social,18,1332,0
13.32,Mobile,Chrome,Card,US,6,136.0,Yes,Social,9,759,0
-1.5999999999999996,Desktop,Chrome,PayPal,IN,7,272.0,Yes,Social,10,1601,0
32.64,Mobile,Safari,Card,DE,3,69.0,Yes,Search,21,1653,0
34.13,Mobile,Other,PayPal,US,3,214.0,No,Search,14,447,0
28.8,Desktop,Chrome,Card,BR,7,39.0,No,Social,3,723,0
61.49,Desktop,Chrome,Card,CN,4,271.0,Yes,Social,8,574,0
20.59,Desktop,Safari,Card,Other,7,125.0,No,Search,8,146,0
17.35,Desktop,Chrome,PayPal,US,1,439.0,Yes,Direct,6,446,0
19.92,Desktop,Firefox,PayPal,US,3,41.0,No,Search,17,1663,0
79.75999999999999,Desktop,Chrome,Card,US,6,157.0,Yes,Search,14,655,1
93.79,Mobile,Firefox,Card,FR,1,126.0,No,Ads,13,207,0
32.3,Desktop,Safari,Card,CN,6,107.0,No,Search,5,1712,0
-5.99,Mobile,Safari,Card,CN,4,81.0,No,Ads,21,878,0
20.76,Desktop,Firefox,COD,US,3,72.0,No,Search,14,27,0
272.25,Mobile,Other,PayPal,CN,2,120.0,Yes,Social,14,578,0
11.920000000000002,Mobile,Chrome,Card,CN,7,107.0,No,Search,9,1696,0
27.46,Mobile,Chrome,COD,Other,3,234.0,No,Direct,4,817,0
67.46,Mobile,Chrome,PayPal,US,5,456.0,Yes,Search,10,1607,0
14.85,Mobile,Firefox,Card,FR,3,463.0,No,Direct,9,195,0
81.19,Desktop,Edge,PayPal,US,6,239.0,Yes,Social,15,955,0
191.95,Desktop,Chrome,Card,US,1,297.0,No,Direct,18,245,0
34.91,Desktop,Other,Card,US,4,70.0,No,Social,17,1784,0
45.38,Mobile,Safari,PayPal,US,3,180.0,No,Direct,6,310,0
4.960000000000001,Mobile,Firefox,Card,CN,6,301.0,No,Direct,23,887,0
50.63,Mobile,Safari,BankTransfer,FR,6,41.0,No,Search,6,1749,0
26.65,Desktop,Safari,PayPal,Other,6,223.0,Yes,Search,17,17,0
50.72,Desktop,Edge,Card,DE,2,130.0,Yes,Search,20,583,0
215.39,Mobile,Chrome,PayPal,US,4,97.0,No,Social,20,59,0
272.32,Mobile,Safari,Card,FR,4,40.0,Yes,Direct,2,1471,0
-4.69,Desktop,Safari,Card,US,6,56.0,No,Search,20,1686,0
57.790000000000006,Desktop,Chrome,Card,US,2,112.0,Yes,Search,2,889,0
23.07,Mobile,Safari,PayPal,DE,3,95.0,No,Search,9,35,0
11.94,Mobile,Firefox,Card,FR,1,41.0,Yes,Social,4,107,0
31.39,Desktop,Chrome,Card,DE,7,274.0,Yes,Direct,9,1352,0
38.19,Mobile,Chrome,BankTransfer,FR,1,181.0,No,Search,0,183,0
35.79,Mobile,Chrome,Card,Other,2,65.0,Yes,Social,13,1043,0
123.81,Mobile,Chrome,PayPal,UK,3,106.0,No,Search,15,640,0
14.28,Desktop,Chrome,COD,IN,3,59.0,No,Direct,17,628,0
454.9,Mobile,Safari,Card,US,3,182.0,No,Search,4,1387,0
137.48,Mobile,Edge,PayPal,DE,7,287.0,No,Social,17,1471,0
81.04,Tablet,Chrome,Card,Other,1,60.0,No,Search,0,1074,0
72.85,Desktop,Chrome,PayPal,US,6,49.0,No,Search,1,1580,0
36.59,Desktop,Other,PayPal,IN,1,51.0,No,Direct,2,130,0
171.4,Mobile,Chrome,BankTransfer,FR,5,438.0,Yes,Social,15,1337,0
35.44,Mobile,Safari,PayPal,IN,7,108.0,No,Direct,2,1215,0
68.41,Mobile,Chrome,Card,IN,6,209.0,No,Direct,13,272,0
42.71,Desktop,Chrome,Card,US,1,212.0,No,Social,7,60,0
236.87,Desktop,Chrome,Card,IN,6,58.0,Yes,Search,23,978,0
12.760000000000002,Mobile,Safari,BankTransfer,BR,6,262.0,No,Social,15,994,0
85.71,Mobile,Chrome,Card,BR,1,197.0,Yes,Search,4,295,0
44.66,Tablet,Safari,PayPal,CN,3,108.0,Yes,Social,6,233,1
46.5,Mobile,Edge,Card,DE,4,178.0,No,Direct,3,1449,0
60.81,Desktop,Chrome,PayPal,US,6,31.0,No,Ads,12,23,0
55.64,Mobile,Chrome,Card,Other,3,215.0,Yes,Search,22,998,0
96.15,Mobile,Safari,PayPal,US,5,122.0,No,Direct,18,1333,0
64.68,Mobile,Firefox,PayPal,DE,2,324.0,Yes,Direct,7,485,0
179.47,Mobile,Chrome,PayPal,US,3,99.0,Yes,Direct,21,59,0
3.68,Mobile,Chrome,PayPal,IN,6,204.0,No,Social,4,1341,0
80.02,Mobile,Chrome,Card,Other,1,109.0,Yes,Ads,22,388,0
23.41,Desktop,Chrome,PayPal,Other,7,175.0,Yes,Direct,21,385,0
150.24,Desktop,Firefox,PayPal,FR,7,188.0,No,Direct,21,615,0
40.19,Desktop,Chrome,Card,IN,4,186.0,Yes,Search,8,1285,0
70.72,Desktop,Safari,COD,CN,3,285.0,No,Ads,3,280,0
26.020000000000003,Desktop,Safari,Card,DE,3,19.0,No,Direct,22,608,0
43.3,Mobile,Chrome,PayPal,US,1,245.0,Yes,Search,4,1459,0
76.32,Mobile,Chrome,COD,Other,2,94.0,Yes,Social,6,1763,0
18.59,Desktop,Chrome,Card,CN,1,294.0,Yes,Ads,16,1531,0
-1.84,Desktop,Chrome,Card,US,5,68.0,Yes,Direct,2,698,0
30.53,Desktop,Safari,PayPal,IN,1,262.0,Yes,Social,21,857,0
72.38,Mobile,Chrome,Card,CN,4,62.0,No,Ads,19,184,0
26.32,Mobile,Safari,BankTransfer,US,5,284.0,Yes,Search,23,427,0
9.62,Mobile,Chrome,Card,FR,2,142.0,No,Ads,3,981,0
3.84,Mobile,Firefox,BankTransfer,CN,7,109.0,Yes,Search,0,1144,0
45.03,Tablet,Firefox,PayPal,Other,6,162.0,No,Search,15,702,0
142.93,Mobile,Safari,PayPal,US,5,388.0,Yes,Direct,3,129,0
56.56,Tablet,Safari,Card,US,5,255.0,No,Direct,18,1099,0
13.4,Desktop,Chrome,PayPal,US,4,115.0,No,Search,1,1587,0
327.66,Desktop,Chrome,Card,US,4,123.0,Yes,Ads,2,23,1
72.99,Desktop,Firefox,Card,CN,3,248.0,No,Search,22,537,0
14.15,Desktop,Chrome,PayPal,CN,5,79.0,No,Social,14,279,0
6.98,Mobile,Chrome,BankTransfer,CN,7,228.0,No,Direct,2,1362,0
-0.1400000000000005,Desktop,Edge,Card,US,6,56.0,No,Social,0,1221,0
59.150000000000006,Mobile,Chrome,COD,US,7,98.0,Yes,Search,7,802,0
39.49,Mobile,Edge,Card,IN,4,55.0,Yes,Search,11,631,0
55.64,Mobile,Safari,PayPal,US,2,139.0,Yes,Search,8,762,0
16.68,Desktop,Edge,Card,IN,1,277.0,Yes,Search,1,1040,0
21.66,Mobile,Safari,Card,UK,3,272.0,No,Direct,1,1663,0
61.94,Desktop,Chrome,PayPal,FR,5,293.0,Yes,Direct,23,463,0
97.51,Mobile,Chrome,BankTransfer,IN,4,43.0,No,Direct,2,567,0
135.72,Tablet,Chrome,PayPal,BR,2,221.0,Yes,Social,23,325,0
-1.1799999999999995,Desktop,Chrome,Card,IN,4,184.0,Yes,Ads,8,1271,0
1.6300000000000008,Mobile,Chrome,Card,US,1,44.0,Yes,Social,9,740,0
32.25,Mobile,Safari,PayPal,IN,4,108.0,No,Social,4,765,0
16.27,Desktop,Chrome,COD,BR,4,162.0,No,Search,16,974,0
277.19,Desktop,Safari,Card,IN,3,138.0,Yes,Direct,17,119,1
1.4600000000000009,Mobile,Firefox,Card,IN,3,143.0,No,Search,4,716,0
10.7,Desktop,Chrome,PayPal,BR,1,96.0,No,Search,9,1120,0
4.630000000000001,Mobile,Firefox,Card,CN,4,237.0,No,Social,22,1713,0
299.08,Desktop,Chrome,Card,IN,4,84.0,No,Direct,13,1406,0
130.3,Mobile,Chrome,Card,IN,2,36.0,No,Direct,17,420,0
160.14,Desktop,Chrome,Card,US,6,154.0,Yes,Ads,9,1611,0
64.3,Desktop,Firefox,BankTransfer,FR,2,242.0,No,Social,15,801,0
22.3,Mobile,Safari,PayPal,CN,5,121.0,Yes,Direct,16,1612,0
25.47,Mobile,Chrome,Card,US,5,148.0,Yes,Search,15,1237,0
266.97,Desktop,Chrome,BankTransfer,US,3,148.0,No,Direct,19,1316,0
14.29,Mobile,Chrome,Card,IN,1,55.0,No,Search,16,568,0
24.770000000000003,Mobile,Edge,Card,Other,5,56.0,No,Search,19,770,0
13.35,Mobile,Edge,Card,UK,4,249.0,Yes,Direct,4,1486,0
55.59,Desktop,Safari,Card,US,7,151.0,Yes,Search,15,588,0
66.7,Mobile,Firefox,PayPal,US,6,165.0,No,Search,21,33,0
23.3,Tablet,Chrome,Card,DE,7,75.0,No,Search,23,957,0
20.95,Desktop,Chrome,COD,US,5,68.0,No,Search,0,506,0
333.46,Mobile,Edge,COD,Other,5,77.0,No,Direct,1,767,0
75.33,Desktop,Edge,BankTransfer,US,1,120.0,Yes,Direct,19,1175,0
97.21,Mobile,Chrome,COD,Other,1,252.0,No,Search,11,1732,0
65.02,Desktop,Safari,Card,CN,1,181.0,Yes,Search,0,35,0
19.86,Mobile,Firefox,Card,US,6,116.0,Yes,Search,17,1090,0
25.340000000000003,Desktop,Chrome,PayPal,UK,5,155.0,Yes,Ads,20,1653,0
35.99,Mobile,Firefox,PayPal,US,2,182.0,No,Direct,17,1077,0
102.66,Tablet,Safari,Card,US,6,303.0,Yes,Direct,9,1372,0
28.450000000000003,Desktop,Chrome,PayPal,IN,2,122.0,No,Search,23,954,0
58.260000000000005,Desktop,Firefox,Card,US,4,209.0,Yes,Social,16,1653,0
7.609999999999999,Mobile,Edge,PayPal,IN,3,42.0,Yes,Search,19,1069,0
11.04,Desktop,Safari,Card,IN,3,87.0,Yes,Search,0,1080,0
210.39,Mobile,Chrome,PayPal,US,3,261.0,Yes,Search,0,626,0
78.23,Mobile,Firefox,Card,US,4,19.0,No,Search,0,574,0
5.69,Desktop,Chrome,Card,Other,5,108.0,No,Direct,2,1591,0
-5.13,Mobile,Chrome,Card,DE,5,175.0,Yes,Direct,18,486,0
27.020000000000003,Desktop,Chrome,Card,CN,3,121.0,No,Search,17,294,0
362.45,Desktop,Edge,Card,UK,3,77.0,No,Search,21,407,0
17.85,Mobile,Safari,Card,UK,6,83.0,No,Direct,11,1657,0
152.5,Desktop,Chrome,PayPal,BR,5,212.0,No,Social,19,415,0
94.83,Mobile,Safari,Card,Other,3,232.0,Yes,Social,15,474,0
34.19,Mobile,Chrome,Card,US,3,183.0,Yes,Direct,11,1817,0
20.38,Desktop,Safari,Card,IN,4,67.0,No,Ads,2,1032,0
123.77,Mobile,Safari,PayPal,BR,7,143.0,Yes,Direct,14,1464,0
19.09,Mobile,Firefox,PayPal,US,5,104.0,No,Social,17,1002,0
32.45,Desktop,Safari,Card,UK,5,145.0,No,Direct,23,79,0
206.05,Mobile,Chrome,Card,US,5,134.0,No,Search,7,650,0
125.99,Mobile,Chrome,Card,CN,4,166.0,No,Search,22,172,0
274.85,Mobile,Chrome,PayPal,US,1,110.0,No,Social,18,1358,0
19.02,Mobile,Chrome,PayPal,IN,1,232.0,No,Direct,8,513,0
31.76,Mobile,Safari,Card,US,5,123.0,Yes,Direct,12,719,0
101.85,Desktop,Other,PayPal,US,1,95.0,No,Social,20,1673,0
51.69,Mobile,Safari,Card,BR,2,117.0,Yes,Direct,4,60,0
108.84,Desktop,Chrome,COD,DE,2,513.0,No,Social,5,1218,0
77.11,Mobile,Firefox,Card,BR,7,140.0,Yes,Search,11,362,0
156.36,Mobile,Chrome,Card,BR,7,175.0,No,Search,0,835,0
7.75,Desktop,Other,Card,BR,2,902.0,No,Search,13,1136,0
50.71,Mobile,Chrome,Card,US,5,155.0,No,Social,18,1205,0
102.52,Mobile,Chrome,PayPal,BR,3,65.0,No,Search,17,9,0
29.11,Mobile,Chrome,PayPal,BR,2,250.0,No,Direct,18,1793,0
-1.4700000000000006,Desktop,Firefox,PayPal,IN,7,380.0,No,Direct,14,59,0
18.85,Mobile,Other,PayPal,BR,5,181.0,No,Direct,8,935,0
4.24,Desktop,Chrome,Card,FR,7,219.0,No,Social,14,1553,0
24.39,Desktop,Chrome,Card,US,7,129.0,Yes,Ads,18,878,0
61.75,Tablet,Chrome,Card,US,5,95.0,Yes,Search,15,1238,0
127.37,Mobile,Edge,PayPal,DE,2,76.0,No,Search,5,336,0
8.219999999999999,Mobile,Firefox,PayPal,US,6,249.0,No,Search,22,1293,0
114.19,Mobile,Safari,Card,FR,1,157.0,No,Social,12,1122,0
3.73,Desktop,Firefox,Card,US,3,126.0,No,Search,15,274,0
220.36,Mobile,Edge,Card,UK,5,453.0,Yes,Direct,13,1258,0
4.9,Mobile,Chrome,Card,CN,2,114.0,Yes,Social,6,1603,0
2.74,Mobile,Safari,Card,BR,1,309.0,No,Social,21,1454,0
590.48,Desktop,Firefox,Card,US,2,60.0,No,Direct,17,68,1
16.14,Desktop,Chrome,Card,Other,1,173.0,Yes,Direct,11,827,0
15.06,Desktop,Chrome,PayPal,FR,3,156.0,No,Ads,9,774,0
31.880000000000003,Tablet,Edge,COD,US,7,115.0,No,Search,15,872,0
20.45,Desktop,Firefox,Card,US,4,216.0,No,Ads,5,1224,0
59.64,Mobile,Safari,PayPal,US,1,80.0,No,Direct,11,1409,0
49.09,Desktop,Chrome,Card,US,6,143.0,Yes,Social,1,264,0
76.38,Mobile,Chrome,Card,CN,4,106.0,Yes,Ads,17,829,0
201.31,Mobile,Firefox,Card,US,2,80.0,No,Direct,12,829,0
31.1,Mobile,Chrome,Card,IN,4,357.0,No,Social,12,451,0
8.91,Mobile,Edge,Card,DE,6,191.0,No,Social,11,682,0
29.29,Desktop,Chrome,BankTransfer,US,2,166.0,Yes,Search,8,557,0
6.829999999999998,Mobile,Firefox,PayPal,FR,2,150.0,No,Ads,20,871,0
17.06,Mobile,Other,Card,IN,1,238.0,Yes,Ads,16,1604,0
-1.1899999999999995,Mobile,Chrome,Card,US,5,72.0,Yes,Search,20,479,0
-2.9800000000000004,Mobile,Safari,PayPal,US,3,81.0,No,Direct,16,257,0
-0.5399999999999991,Desktop,Chrome,Card,US,5,105.0,No,Direct,22,471,0
124.52,Desktop,Safari,Card,IN,7,147.0,No,Direct,21,1216,0
49.14,Mobile,Chrome,Card,US,6,54.0,Yes,Search,22,1543,0
216.04,Desktop,Firefox,PayPal,US,3,265.0,No,Direct,12,1583,0
32.33,Desktop,Safari,Card,US,1,88.0,No,Search,23,466,0
96.08,Mobile,Firefox,PayPal,US,6,573.0,No,Direct,21,590,0
8.96,Desktop,Safari,PayPal,CN,2,37.0,No,Direct,0,1362,0
238.18,Mobile,Chrome,PayPal,FR,5,88.0,Yes,Direct,8,1365,0
0.8000000000000007,Desktop,Chrome,Card,UK,6,88.0,No,Direct,17,1362,0
6.640000000000001,Desktop,Chrome,BankTransfer,IN,4,103.0,Yes,Search,13,1039,0
61.620000000000005,Desktop,Other,Card,BR,6,64.0,Yes,Search,11,1748,0
13.84,Desktop,Chrome,Card,DE,6,184.0,Yes,Search,11,696,0
50.620000000000005,Mobile,Firefox,Card,DE,6,89.0,No,Ads,4,163,1
109.9,Mobile,Firefox,COD,IN,7,135.0,No,Direct,12,778,0
27.57,Desktop,Chrome,COD,US,7,123.0,No,Search,2,107,0
5.98,Mobile,Chrome,Card,Other,7,174.0,No,Social,19,807,0
36.58,Mobile,Edge,BankTransfer,UK,3,230.0,No,Search,2,1121,0
